627	1
628	3
629	1
630	3
631	6
632	24
633	29
634	3
635	5
636	5	6	24
637	2
638	24
639	29
641	10
642	6
643	24
644	29
645	3
646	3
647	16
648	16
649	4	8
650	25
651	3
652	3
653	20
654	3
655	3
656	3
657	4	8
658	4
661	2
662	6
663	10
664	15
665	12
666	3
667	13
668	3
669	4
670	3
671	3
672	3
673	3
674	3
679	3
680	3
685	16
686	2
687	6
688	1
689	3
690	2
691	6
692	1
693	14
694	10
695	3
696	8
697	3
698	8
699	10
700	11
701	3
702	4	8
703	3
704	20
705	3
706	20
707	3
708	3
709	2
710	6
711	1
712	3
713	1
714	3
715	4
716	3
717	5
718	4	8
719	3
720	3
722	16
723	3
724	3
725	3
726	2
727	6
728	1
729	16
730	18
731	19
732	8
733	1
734	3
736	16
740	3
741	16
742	1
743	3
744	3
745	3
746	3
747	20
748	3
749	4
750	3	26
751	10
752	9
753	15
754	3
755	3
756	4	8
757	13
758	3	26
759	20
760	2
761	6
762	1
763	14
764	16
765	3
766	8
767	3
768	3
769	3
770	6
771	24
772	29
773	12
774	3
775	24
776	3
777	26
778	3
779	3
782	16
783	4	12
784	3
785	18
786	19
787	8
788	3
789	6
790	2	29
791	3
792	3
793	2
794	6
795	1
796	6	14
797	4	8
798	3
799	4
800	3
801	3
802	2
803	6
804	1
805	14
806	3
807	3
808	3
809	8
810	4
811	3
812	10
813	15
815	3
816	8
817	16
818	2
819	6
820	1
821	14
824	0
825	1
826	3
827	4
222	4
828	30
829	24
830	29
831	18
832	19
833	8
834	16
835	20
836	18
837	19
838	8
839	0
840	1
841	3
844	10
845	11
846	6
847	24
848	29
849	16
850	2
851	6
852	1
853	4
854	3
855	32
856	33
857	34
858	2
859	6
860	1
861	14
862	3
863	16
864	3
865	3
866	3
867	3
868	1
869	3
870	3
871	3
872	3
873	22
874	23
875	24
876	6
877	29
878	16
879	4
880	3
881	3
882	3
883	3
884	3
885	6
886	24
887	29
892	3
893	3
894	8
895	3
896	16
901	3
902	8
903	4
904	32
905	33
906	34
907	3
908	5
909	6
910	2
911	3
912	3
913	3
914	20
558	4
915	3
916	18
917	19
918	18
919	8
920	10
921	9
922	15
923	4
924	3
927	3
928	3
929	3
930	3
931	3
932	3
933	24
934	3
935	8
936	42
937	2
938	6
939	1
940	14
941	10
942	11
943	3
944	3
947	3
948	3
949	3
950	16
951	3
952	4	8
953	3
955	21
956	22
957	23
958	24
959	4
512	30
960	5
961	5	6
962	3
963	3
965	1
966	3
968	16
969	3
970	1
971	3
972	4
973	18
974	19
975	18
976	8
977	6
978	2
980	4
981	30
982	26
983	20
984	12
985	3	26
986	4
987	3
988	32
989	33
990	34
991	3
992	3
994	3
995	8
996	4
997	3
998	32
999	33
1000	34
1001	3
1002	3
1003	3
1004	3
1005	8
1006	4
1007	16
1008	16
1009	3
1010	4
1011	3
1012	18
1013	19
1014	8
1015	16
1016	10
1017	9
1018	15
1019	26
1020	27
1021	3
1022	4	8
1023	4
1024	16
1025	16
1027	3
1028	3
1029	10
1030	15
1031	3
1032	17
1033	0
1034	1
1035	3
1037	3
1038	6
1039	24
1040	29
1041	2
1042	6
1043	1
1044	32
1045	33
1046	3
1047	3
1048	3
1052	16
1053	16
1054	4
1055	3
1056	3
1057	6
1058	24
1059	29
1060	32
1061	34
1062	18
1063	19
1064	18
1065	8
1066	16
1067	10
1068	15
1069	3
1070	3
1071	16
1072	0
1073	1
1075	5
1076	2
1077	6
1078	4
1079	3
1080	13
1081	3	26
1082	20
1088	15
1089	3
1090	3
1091	3
1092	3
1093	1
1094	1
1095	2
1096	6
1097	1
1098	14
1099	3
1100	4
1101	30
1102	3
1103	2
1104	6
1105	1
1106	3
1107	21
1108	22
1109	23
1110	24
1111	10
1112	9
1113	15
1114	10
1115	15
1117	16
1118	5
1119	6
1120	2
1123	18
1124	19
1125	18
1126	8
1127	3
1128	3
1129	3
1130	3
1131	2
1132	6
1133	1
1134	6	14
1138	0
1139	1
1140	4
1141	1
1142	3
1143	3
1144	11	12
1145	3
1146	2
1147	6
1148	1
1149	14
1150	3
1151	16
1152	3
1153	0
1154	1
1155	3
1156	10
1157	9
1158	15
1159	3
1160	4
1161	3
1162	0
1163	1
1164	1
1165	3
1166	3
1167	4	8
1168	3
1169	3
1170	2
1171	6
1172	1
1173	14
1174	3
1175	6
1176	24
1177	29
1178	18
1179	19
1180	8
1181	9
1182	10
1183	11
1184	4
1185	3
1186	22
1187	13
1188	3	26
1189	20
1190	3
1191	3
1192	16
1193	16
1194	4	8
1195	3
1196	10
1197	9
1198	15
1199	2
1200	6
1201	1
1202	14
1204	3
1205	16
1206	1
1207	3
1208	6
1209	1
1210	3
1211	16
1212	16
1213	16
1214	3
1216	10
1217	11
1218	24
1221	3
1222	8
1223	3
1083	0
1224	1
1225	44
1226	11
1227	45
1228	3
1229	3
1230	3
1233	1
1234	3
1235	3
1236	16
1237	3
1238	10
1239	15
1240	16
1241	5
1242	20
1243	38
1244	3
1245	16
1246	16
1247	8
1248	16
1249	3
1050	24
1252	3
1253	3
1254	8
1255	4
1256	0
1257	1
1258	5
1259	6
1260	3
1262	3
1265	16
1266	3
1267	2
1268	6
1269	1
1270	14
1271	0
1272	1
1273	3
1274	3
1275	4
1276	3
1277	5
1278	6
1279	2
1280	3
1281	4
1282	0
1283	1
1284	3
1285	3
1286	4	8
1287	3
1288	16
1289	3
1290	3
1291	16
1292	3
1293	16
1294	1
1295	1	3
1296	3
1297	2
1298	6
1299	1
1300	3
1301	4	8
1302	4
1303	3
1304	2
1305	6
1306	1
1307	14
1308	3
1309	1
1310	21
1311	22
1312	23
1313	24
1314	12
1315	3
1316	3
1318	0
1319	1	3
1320	18
1321	8
1322	16
1323	20
1324	2
1325	6
1326	1
1327	14
1328	3
1329	3
1330	3
1334	3
1335	3
1336	16
1337	0
1338	1
1339	3
1340	8
1341	4
1342	15	16
1343	3
1344	5
1345	6
1346	2
1347	1
1348	3
1349	3
1353	24
1354	3
1355	22
1357	3
1358	4
1359	3
1360	16
1361	1
1363	3
1364	3
1365	5
1366	3	26
1367	27
1368	22
1369	3
1370	2
1371	6
1372	1
1373	14
1374	3
1375	3
1376	8
1377	4
1378	16
1379	3
1380	2
1381	6
1382	1
1383	14
1384	3
1385	4
1386	1
1387	3
1388	16
1389	4	8
1390	3
1391	3
1392	4
1393	30
1394	3
1395	3
1396	3
1401	3
1402	3
1404	3
1405	3
1406	3
1407	8
1408	1
1409	3
1410	10
1411	9
1412	15
1413	2
1414	6
1415	1
1416	3
1417	3
1418	3
1419	3
1420	3
1421	3
1422	3
1423	1
1424	3
1425	35
1426	37
1427	3
1428	3
1429	3
1430	3
522	3
1431	5
1432	3
1434	3
1435	4	8
1436	3
1437	20
1438	3
1439	3
1440	3
1442	3
1443	26
1444	0
1445	1
1446	3
1447	16
1449	16
1450	16
1451	3
1452	3
1453	26
1454	3
1455	3
1456	3
1457	10
1458	11
1459	16
1460	3
1461	4	8
1462	3
1463	13
1467	3
1468	3
1469	16
1470	1
1471	41
1472	41	42
1473	0
1474	3
1475	2
1476	6
1477	3
1478	16
1479	3
1480	4	8
1481	5
1482	6
1483	2
1484	3
1485	2
1486	6
1487	1
1488	14
1489	3
1490	1
1493	1
1494	4	8
1495	3
1496	3
1497	4
1498	3
218	3
1499	3
1500	2
1501	6
1502	24
1503	18
1504	19
1505	8
1506	10
1507	11
1508	16
1509	6
1510	29
1512	4
1513	1
1514	3
1515	3
1516	4
1517	4
1518	30
1519	18
1520	19
1521	8
1522	9
1526	3
1528	11	12
1529	3	26
1530	18
1531	8
1532	16
1533	3
1536	1
1537	3
1538	3
1539	3
1540	32
1541	4	8
1542	3
1543	3
1544	8
1545	16
1546	1
1547	3
1548	10	11
1549	3
1550	3
1551	12
1552	3	26
1553	3
1554	3
1555	16
1556	5
1557	6
1558	2
1559	12
1560	3
1561	3
1562	3
1563	3
1564	20
1565	15
1566	3
1567	4
1568	30
1569	3
1570	6
1571	24
1572	29
1573	21
1574	22
1575	23
1576	24
1577	3
1578	31
1579	24
1580	12
1581	3
1582	10
1583	11
1584	3
1585	8
1586	24
1587	18
1588	19
1589	8
1590	10
1591	15
1592	16
1593	3
1594	5
1596	10
1597	15
1598	3
1599	2
1600	6
1601	1
1606	3
1607	3
1608	4
1609	0
1610	1
1611	3
1613	3
1614	16
1615	16
1616	31
1617	24
1618	3
1619	3
1620	3
1621	26
1622	3
1623	3
1624	3
1625	22
1626	3
1627	4
1628	30
1631	0
1632	1
1633	1
1634	3
1635	10
1636	15
1637	1
1638	3
1639	4	8
1640	16
1641	2
1642	6
1643	1
1644	1
1645	3	26
1646	45
1647	3
1648	16
1649	3
1651	3
1652	3
1653	1
1654	1
1655	3
1656	3
1657	3
1658	2
1659	16
1660	3
1661	3
1662	3
1663	1
1664	3
1665	3
1666	10
1667	11
1668	10
1086	9
1669	15
1671	3	26
1672	3
1673	3
1674	3
1675	3
92	3
1676	3
1677	3
1678	1
1679	3
1680	4
1681	9
1682	32
334	33
1683	34
1684	16
1686	16
1687	3
1688	2
1689	6
1690	1
1691	14
1692	3
1693	3
1694	32
1695	4
1696	3
1697	3
1698	3
1699	3
1700	3
1701	10
1702	15
1703	3
1704	4
1705	4
1706	0
1707	26
1708	27
1709	3
1710	3
1711	3
1712	8
1713	2
1714	6
1715	1
1716	3
1717	4
1718	16
1719	2
1720	6
1721	6
1722	24
1723	29
1250	3
1724	16
1725	2
1726	6
1727	1
1728	14	24
1729	3
1730	16
1731	3
1732	3
1733	3
1734	4
1735	4
1736	3
1737	2
1738	6
1739	1
1740	14
1741	3
1742	4	8
1743	3
1744	1	3
1745	2
1746	6
1747	1
1748	3
1749	4	8
1750	2
1751	6
683	1
684	14
1752	3
1753	8
1754	1
1755	41
1756	42
1757	16
1758	4
1759	1
1760	3
1761	16
1762	3	26
1763	20
1764	16
1765	16
1769	5
1770	3
1771	3
1772	8
1773	3
1775	16
1776	3
1777	16
1778	41	42
1779	37
1780	12
1781	3
1782	15
1783	2
1784	6
1785	2
1786	6
1787	1
1788	16
1789	37
1790	3
1791	16
1792	3
1793	2
1794	6
1795	1
1796	14
1797	3
1798	3
1799	1
1800	3
1801	4
1802	18
1803	8
1807	18
1808	8
1809	3
1810	3
1811	2
1812	6
1813	1
1814	6
1815	29
1816	3
1817	4	8
1818	3
1819	16
1820	2
1821	6
1823	5
1824	2
1825	3
1826	3
1827	1
1829	3
1831	31
1832	24
1833	4	8
1834	3
1835	32
1836	3
1837	3
1838	16
1839	3
1840	16
1841	3
1842	3
1843	42
1844	3
1845	16
1846	1
1850	2
1851	6
1852	1
1853	3
1854	16
1855	16
1856	3
1858	6
1317	24
1859	2	29
1860	1
1861	16
1862	3
1863	8
1864	3
1865	10
1866	15
1867	3
1868	1
1869	3	26
1870	13
1871	3
1872	4
1873	30
1874	3
223	30
1875	24
1876	29
1877	2
1878	6
1879	1
1880	3
1881	3
1398	9
1882	10
1883	11
1884	3
1886	18
1887	19
1888	8
1889	41
1890	42
1891	3
1892	3
1893	12
1894	16
1895	10
1896	15
1897	3
1898	4
1899	4
1902	1
1903	3
1904	3
1905	15
1906	4
1907	3
1908	3
1909	21
1135	22
1910	23
1911	24
1912	1
1913	3
1914	3
1915	3
1916	8
1917	16
1919	0
1920	5
1921	3
1922	3
1923	32
1924	34
1925	3
1926	3
1927	8
1928	4
1929	4
1930	3
1931	18
1932	19
1933	8
1934	1
1935	3
1936	3
1937	3
1938	3
1939	1
1940	3
1944	1
1945	4
1946	3
1948	16
1949	10
1950	11
1951	3
1952	26
1953	3
1956	3
1957	4	8
1958	3
1959	3
1960	3
1962	3
1963	13
1964	16
1965	3
1966	8
1967	1
1968	3
1969	3
1970	3
1971	16
1972	5
1973	6
1974	2
1975	16
1976	3
1977	16
1978	17
1979	21
1980	22
1981	23
1982	24
1983	26
1984	6
1985	4
1986	3
1987	3
1988	2
1989	6
1990	21
1991	22
1992	23
1993	24
1994	3
1995	3
1996	21
1997	22
1998	2	23
1999	24
1397	32
2000	33
2001	34
2002	9
2003	10
2004	11
2005	2
2006	6
2007	1
113	14
2008	3
2009	12
2010	41
2011	42
2012	3
2013	3
2014	9
2015	10
2016	11
2018	21
2019	22
2020	23
2021	24
2022	0
2023	1
2024	3
2025	3
2026	4
2028	3
2029	3
2030	1
2031	9
2032	3
2033	8
2034	1
2035	16
2036	3
2037	4	8
2038	4
2039	5
2040	3
2041	1
2042	2
2043	6
2044	1
2045	1
2046	3
2049	32
2050	33
2051	34
2052	3
2053	26
2054	1
1955	5
2055	4
2056	30
2057	21
2058	23
2059	24
2060	3
2061	6
2062	3
2063	3
2064	3
2065	6
2066	1
2067	3
2068	11
2069	3
2070	3
2073	4	8
2074	3
2077	20
2078	16
2079	3
2080	3
2081	5
2082	3
2083	20
2084	3
2085	21
2086	22
2087	23
2088	24
2089	3
2090	4	8
2091	16
2092	3
2093	13
2094	18
2095	19
2096	18
2097	8
2098	5
926	6
2099	10
2100	15
2101	10
2102	11
2103	3
2104	8
2105	6
2106	2	29
2107	3
2108	3
2109	3
2110	8
2111	3
2112	24
2113	3
2114	8
2115	3
2117	2	3
2118	3
2119	5
2120	3
2121	1
2122	42
2123	3
2124	1	26
2125	2
2126	6
2127	3
2128	3
2130	3
2131	16
2133	3
2134	1
2135	1
2136	5
2137	3
2138	32
2139	34
2140	16
2141	1
2142	3
2143	4
2144	1
2145	3
2147	3
2148	3
2149	2
2150	6
2151	1
2153	16
2155	3
2156	3
2157	8
2158	3
2159	4
2160	1
2161	3
2162	15
2163	6
2164	24
2165	2	29
2166	2
2167	6
2168	1
2169	3
2170	1
2171	16
2174	10
2175	11
2176	1
2177	3
2178	26
2179	0
2180	1
2181	3
2182	8
2183	3
2184	4
2185	2
2186	6
2187	1
2188	3
2190	3
2192	3
2193	20
2194	3
2195	3
2196	8
2197	4
2198	30
2199	38
2200	5
2201	10
2202	41	42
2203	42
2205	0
2206	1
2207	2
2208	5
2209	3
2210	8
2211	3
2212	3
2213	3
2214	8
2215	21
2216	22
2217	23
2218	24
2219	3
2220	3
2221	3
2222	3
2223	8
2224	3
2225	16
2226	3
2227	18
2228	8
2229	3
2230	3
2231	16
2232	3
2233	16
2234	32
2235	3
2236	3
2240	16
2241	32
2242	3
2243	3
2244	3
2245	3
2246	8
2247	4
2248	16
2249	16
2250	0
2251	16
2252	16
2253	4
2254	3
2255	3
2256	3
2257	1
2258	3
2259	0
2260	1
2261	3
2262	3
2263	10
2264	11
2265	3
2266	22
2267	23
2268	24
2269	1
2270	3
2271	2
2272	6
2273	1
2274	14
2275	16
2276	26
2277	2
2278	1
2279	4
2280	3
2281	3
2282	3
2283	16
2284	3
2285	3
2286	3
2287	3
2288	24
2289	1
2290	18
2291	8
2292	3
2293	3
2294	3
2295	3
2296	3
2297	1
2298	3
2299	3
2300	41
2301	42
2302	5
2303	3
2304	2
2305	1
2306	3
2307	3
2308	8
2309	2
2310	6
2311	1
2313	3
2314	2
2315	6
2316	1
2317	14
2318	32
2319	2
2320	6
2321	1
2322	4
1264	3
2323	3
2324	20
2325	18
2326	19
2327	8
2328	3
2329	12
2330	16
2331	1
2332	2
2333	6
2334	1
2335	3
2336	1
2337	41
2338	42
2339	1
2340	3
2341	29
2342	16
2343	3
2347	3
2348	3
2349	0
2350	3
2351	3
2353	3
2354	3
2355	2
2356	6
2357	1
891	14
2358	3
2359	20
2360	3
2361	3
2362	3
2363	4
2364	3
2365	10
2366	11
2367	16
2368	10
2369	15
2370	16
2372	16
2373	1
2375	1
2376	2
2377	6
2378	1
2379	14
2380	12
2381	3
2382	37
2383	39
2384	6
2385	40
2386	1
2387	3
2388	16
2389	2
2390	6
2391	12
2392	16
2393	3
2394	10
2395	15
2396	41
2397	41	42
2398	4
2399	3
2400	16
2401	16
2402	3
2403	3
2405	4
2406	30
2407	3
2408	10
2409	15
2410	3
2411	3
2412	18
327	19
2413	8
2414	3
2415	8
2416	30
2417	3
2418	3
2419	3
1629	3
2420	3
2421	3
2422	10
2423	18
2424	8
2425	32
2426	33
2427	34
2428	39
2429	6
2430	40
2431	10
2432	15
2433	3
2434	3
2435	3
2436	1
2437	18
2438	19
2439	8
2440	16
1333	1
2441	28
2442	6
2443	24
2444	29
2445	3
2446	29
2447	41
2448	42
2449	3
2450	1
2451	3
2452	26
2454	4
2455	1
2457	3
2458	26
2459	3
2460	4	8
2461	3
2462	3
2463	3
2464	3
2465	3
2466	16
1612	18
2467	8
2468	3
2469	3
2470	3
2471	10
2472	15
2473	3
2474	3
2475	3
2476	4
2477	3
2478	3	26
2479	20
2480	18
2481	19
2482	8
2483	10
2484	15
2485	32
2486	34
2487	3
2488	20
2489	16
2490	3
2491	3
2492	3
2493	32
2494	4
2495	3
2496	3
2497	10
2498	11
2499	3
2500	26
2501	3
2502	3
2503	2
2504	6
2505	1
2507	9
2508	16
2509	3
2510	2
2511	6
1356	1
2512	3
2513	3
2514	8
2515	3
2516	8
2517	38
2518	10
2519	0
2520	3
2521	1
2522	1
2523	1
2524	3
2525	10
2526	15
2528	2
2529	6
2530	1
900	14
2531	3
2532	10
2533	15
2535	3
2536	0
2537	1
2538	3
2539	3
2540	6
2541	29
2542	1
2543	3
2544	3
2545	4
2546	30
2547	16
2548	2
2549	6
2550	3
2551	23
2552	3
2553	2
2554	6
2555	1
2556	2
2557	6
2558	1
2559	14
2560	18
2561	19
2562	8
2563	10
2564	11
2565	16
2566	3
2567	18
2568	19
2569	8
2570	3
2571	2
2572	6
2573	1
1605	14	24
2574	3
2575	4
2576	3
2577	11
2578	45
2580	3
2581	8
2582	10
2583	15
2584	1
2585	3
2586	4
2587	16
2588	11
2589	45
2590	0
2591	1
2592	3
1491	0
2593	3
2594	3
2595	4
2596	30
2597	2
2598	6
2599	1
2600	3	26
2601	3
2602	1
2603	3
2604	8
2605	3
2606	16
2607	4
2608	3
2609	1
2610	1
2611	3
2612	0
2614	2
2615	6
2616	3
2617	1
2618	21
2619	23
2620	24
2621	4
2622	41
2623	42
2624	12
2625	3	26
2626	10
2627	15
2628	1
2629	3
2630	8
2631	1
2632	3
2633	3
2634	4
2635	3
660	3
2636	10
2637	9
270	3
2638	24
2640	21
2641	22
2642	23
2643	24
2644	3
2645	4
2646	1
2647	3
2648	3
2652	6
2653	29
2654	3
2655	3
2656	2
1466	3
2657	3
2658	26
2659	3
2660	2
2661	6
2662	3
2663	1
2664	3
2665	26
2666	3
2667	8
2669	3
2670	10
2671	11
2672	3
2673	3
2674	32
2675	34
2676	26
2677	3
2678	16
2679	3
2680	3
2681	18
2682	4	8
2683	26
2687	1
2689	26
2690	26
2691	20
2693	3
2694	4
2695	3
2696	3
2697	3
2698	3
2699	6
1051	29
2048	15
2700	1
2702	1
2703	3
2704	16
2705	16
2706	3
2707	3
2708	3
2709	6
2710	1
2711	14
2712	3
2713	11
2714	6
2715	24
2716	29
2717	32
2718	2
2719	6
2720	1
2721	14
2722	3
2723	4
2724	30
2725	15
2726	3
2727	4
2728	11
2729	3
2730	3
2731	21
2732	22
2733	23
2734	24
2735	3
2736	6
2737	24
2738	29
2739	3
2740	1
2741	3
2742	3
2743	3
2744	3
2745	16
2746	1
2748	24
2749	1	2
2750	6
1203	1
2751	1
2752	10
2753	1
2754	3
2755	8
2756	4
2757	11
2758	41
2759	42
2760	3	26
2761	6
2762	24
2763	29
2764	2
2765	6
2766	1
2767	14
2768	3
2769	8
2770	16
2771	2
2772	6
2773	1
2774	3
2775	2
2776	6
2777	1
2778	16
2779	2
2780	6
2781	1
2782	10
2783	4
2784	3
2785	0
2786	44
2787	11
2788	3
2789	3
2790	1
2791	32
2792	1
2793	4
2794	3
2795	3
2796	1
2797	32
2798	3
2146	3
2800	4
2801	3
2802	10
2803	15
2804	26
2805	16
2806	20
2807	3
2808	4	8
2809	32
2810	34
2811	2
2812	6
2813	1
2814	3
2815	3
2816	3
2817	8
2818	3
2819	18
2820	8
2821	21
2822	22
2823	23
2824	24
2825	0
2826	1
2827	3
2828	3
326	18
2829	8
2830	3
2831	3
2832	3
2833	5
2834	20
2835	16
2836	3
2837	4
2838	3
2840	3
2841	3
2842	0
2843	37
2844	3
2845	3
2846	3
2847	3
2848	8
2849	3
2850	1
2851	3
2852	3
2853	3
2854	3
2856	3
2857	21
2858	22
2859	23
2860	24
2861	3
2862	8
2863	8
2864	3
2865	6
2866	29
2867	1
2868	3
2869	5
2870	6
2871	2
2872	3
2873	1
2874	26
2875	3
2876	18
2877	6
2878	29
2879	3
2880	4
2881	3
2882	16
2883	6
2884	2	29
2885	3
2886	8
2887	3
2888	3
2889	10
2890	5
2891	26
2892	26
2893	3
2894	13
2895	0
2896	1
2897	12
2898	3
2899	20
2901	3
2902	1
2903	32
2904	3
2907	24
2908	3
2910	3
2911	10
2912	15
2913	3
2915	1
2916	20
1219	3
2917	3
2918	3
2919	16
2921	9
2922	3
2923	11
2924	16
2925	8
2926	3
2927	26
2928	9
2929	16
2930	2
2931	6
2932	3
2933	4
2934	30
2935	2
2936	6
2937	1
2938	0
2939	1
2941	1
2942	2
2943	6
2944	1
2945	14	16
2946	16
2947	3
2948	16
2949	3
2950	3
2951	3
2952	1
2953	3
2954	3
2955	8
1806	4
1464	3
2956	20
2957	3
2958	4
2959	3
2960	15
2961	1
2962	3
2963	3
2964	16
2965	26
2967	15
2968	3
2969	3
2900	3
2970	1
2971	16
2972	3
2973	1
2974	15
2975	3
2976	26
2977	18
2978	8
2979	21
2980	22
2981	23
2982	24
2983	3
2984	8
1535	3
2985	3
2986	2
2987	6
2988	1
2989	12
2990	3	26
2991	20
2992	26
2993	1
2994	26
2995	18
2996	19
2997	18
2998	8
2999	1
3000	3
2017	1
3001	32
3002	1
3003	3
3004	3
3005	6	24
3006	29
3007	3
3008	3
3009	11
3010	41
3011	42
3012	20
3013	3
3014	41
3015	42
3016	21
3017	22
3018	23
3019	24
3020	16
3021	3
3022	3
3023	8
3024	3
3025	20
3026	3
3027	8
3028	10
3029	11
3030	3
3031	3
3032	3
3033	29
3034	16
3035	11
3036	45
3037	3
3038	8
3039	4
3040	3
3041	3
3042	16
3043	3
3044	3
3045	8
3046	6
3047	3
2189	1
3048	16
3049	3
3050	8
3051	1
3052	16
3053	3
3054	8
3055	3
3056	8
3057	3
3058	4
3059	3
3060	24
3061	3
3062	3
3063	3
3064	3
3065	3
3066	5
3067	4
3068	30
3069	9
3070	10
3071	11
3072	3
3073	4	8
3074	3
3075	6
3076	24
3077	29
3078	15
3079	3
3080	8
3081	2
3082	6
3083	2
3084	6
3085	3
3086	3
3087	4
3088	30
3089	3
3090	8
3091	26
3092	20
3093	9
3094	15
3095	26
3096	2
3097	6
3098	1
3099	1
3100	3
3101	12
3102	20
3103	3
3104	10
1087	15
3105	16
3106	13
3107	26
3108	20
3109	3
1857	4	8
3110	0
3111	1
3112	1
3113	3
3114	10
3115	11
3116	3
3117	3
3118	15
3119	4
3120	3
3121	3
3122	3
3123	3
3124	1
3125	3
3126	3
3127	32
3128	3
3129	3
3130	3
3131	26
3132	3
3133	1
3134	6
3135	2
3136	3
3137	39
3138	40
3139	32
3140	33
3141	34
3142	18
3143	8
3144	15
